step,elapsed_seconds,elapsed_hours,ambient_temp_c
1836,550800,153.0,30.89
1837,551100,153.08333333333331,31.052
1838,551400,153.16666666666666,31.215
1839,551700,153.25,31.378
1840,552000,153.33333333333331,31.54
1841,552300,153.41666666666666,31.702
1842,552600,153.5,31.865
1843,552900,153.58333333333331,32.027
1844,553200,153.66666666666666,32.19
1845,553500,153.75,32.353
1846,553800,153.83333333333331,32.515
1847,554100,153.91666666666666,32.677
1848,554400,154.0,32.84
1849,554700,154.08333333333331,32.959
1850,555000,154.16666666666666,33.078
1851,555300,154.25,33.198
1852,555600,154.33333333333331,33.317
1853,555900,154.41666666666666,33.436
1854,556200,154.5,33.555
1855,556500,154.58333333333331,33.674
1856,556800,154.66666666666666,33.793
1857,557100,154.75,33.912
1858,557400,154.83333333333331,34.032
1859,557700,154.91666666666666,34.151
1860,558000,155.0,34.27
1861,558300,155.08333333333331,34.326
1862,558600,155.16666666666666,34.382
1863,558900,155.25,34.438
1864,559200,155.33333333333331,34.493
1865,559500,155.41666666666666,34.549
1866,559800,155.5,34.605
1867,560100,155.58333333333331,34.661
1868,560400,155.66666666666666,34.717
1869,560700,155.75,34.772
1870,561000,155.83333333333331,34.828
1871,561300,155.91666666666666,34.884
1872,561600,156.0,34.94
1873,561900,156.08333333333331,34.946
1874,562200,156.16666666666666,34.952
1875,562500,156.25,34.957
1876,562800,156.33333333333331,34.963
1877,563100,156.41666666666666,34.969
1878,563400,156.5,34.975
1879,563700,156.58333333333331,34.981
1880,564000,156.66666666666666,34.987
1881,564300,156.75,34.992
1882,564600,156.83333333333331,34.998
1883,564900,156.91666666666666,35.004
1884,565200,157.0,35.01
1885,565500,157.08333333333331,34.95
1886,565800,157.16666666666666,34.89
1887,566100,157.25,34.83
1888,566400,157.33333333333331,34.77
1889,566700,157.41666666666666,34.71
1890,567000,157.5,34.65
1891,567300,157.58333333333331,34.59
1892,567600,157.66666666666666,34.53
1893,567900,157.75,34.47
1894,568200,157.83333333333331,34.41
1895,568500,157.91666666666666,34.35
1896,568800,158.0,34.29
1897,569100,158.08333333333331,34.233
1898,569400,158.16666666666666,34.175
1899,569700,158.25,34.118
1900,570000,158.33333333333331,34.06
1901,570300,158.41666666666666,34.003
1902,570600,158.5,33.945
1903,570900,158.58333333333331,33.888
1904,571200,158.66666666666666,33.83
1905,571500,158.75,33.772
1906,571800,158.83333333333331,33.715
1907,572100,158.91666666666666,33.658
1908,572400,159.0,33.6
1909,572700,159.08333333333331,33.514
1910,573000,159.16666666666666,33.428
1911,573300,159.25,33.342
1912,573600,159.33333333333331,33.257
1913,573900,159.41666666666666,33.171
1914,574200,159.5,33.085
1915,574500,159.58333333333331,32.999
1916,574800,159.66666666666666,32.913
1917,575100,159.75,32.828
1918,575400,159.83333333333331,32.742
1919,575700,159.91666666666666,32.656
1920,576000,160.0,32.57
1921,576300,160.08333333333331,32.423
1922,576600,160.16666666666666,32.277
1923,576900,160.25,32.13
1924,577200,160.33333333333331,31.983
1925,577500,160.41666666666666,31.837
1926,577800,160.5,31.69
1927,578100,160.58333333333331,31.543
1928,578400,160.66666666666666,31.397
1929,578700,160.75,31.25
1930,579000,160.83333333333331,31.103
1931,579300,160.91666666666666,30.957
1932,579600,161.0,30.81
1933,579900,161.08333333333331,30.638
1934,580200,161.16666666666666,30.467
1935,580500,161.25,30.295
1936,580800,161.33333333333331,30.123
1937,581100,161.41666666666666,29.952
1938,581400,161.5,29.78
1939,581700,161.58333333333331,29.608
1940,582000,161.66666666666666,29.437
1941,582300,161.75,29.265
1942,582600,161.83333333333331,29.093
1943,582900,161.91666666666666,28.922
1944,583200,162.0,28.75
1945,583500,162.08333333333331,28.681
1946,583800,162.16666666666666,28.612
1947,584100,162.25,28.542
1948,584400,162.33333333333331,28.473
1949,584700,162.41666666666666,28.404
1950,585000,162.5,28.335
1951,585300,162.58333333333331,28.266
1952,585600,162.66666666666666,28.197
1953,585900,162.75,28.128
1954,586200,162.83333333333331,28.058
1955,586500,162.91666666666666,27.989
1956,586800,163.0,27.92
1957,587100,163.08333333333331,27.851
1958,587400,163.16666666666666,27.782
1959,587700,163.25,27.713
1960,588000,163.33333333333331,27.643
1961,588300,163.41666666666666,27.574
1962,588600,163.5,27.505
1963,588900,163.58333333333331,27.436
1964,589200,163.66666666666666,27.367
1965,589500,163.75,27.298
1966,589800,163.83333333333331,27.228
1967,590100,163.91666666666666,27.159
1968,590400,164.0,27.09
1969,590700,164.08333333333331,27.007
1970,591000,164.16666666666666,26.923
1971,591300,164.25,26.84
1972,591600,164.33333333333331,26.757
1973,591900,164.41666666666666,26.673
1974,592200,164.5,26.59
1975,592500,164.58333333333331,26.507
1976,592800,164.66666666666666,26.423
1977,593100,164.75,26.34
1978,593400,164.83333333333331,26.257
1979,593700,164.91666666666666,26.173
1980,594000,165.0,26.09
1981,594300,165.08333333333331,26.03
1982,594600,165.16666666666666,25.97
1983,594900,165.25,25.91
1984,595200,165.33333333333331,25.85
1985,595500,165.41666666666666,25.79
1986,595800,165.5,25.73
1987,596100,165.58333333333331,25.67
1988,596400,165.66666666666666,25.61
1989,596700,165.75,25.55
1990,597000,165.83333333333331,25.49
1991,597300,165.91666666666666,25.43
1992,597600,166.0,25.37
1993,597900,166.08333333333331,25.319
1994,598200,166.16666666666666,25.268
1995,598500,166.25,25.218
1996,598800,166.33333333333331,25.167
1997,599100,166.41666666666666,25.116
1998,599400,166.5,25.065
1999,599700,166.58333333333331,25.014
2000,600000,166.66666666666666,24.963
2001,600300,166.75,24.912
2002,600600,166.83333333333331,24.862
2003,600900,166.91666666666666,24.811
2004,601200,167.0,24.76
2005,601500,167.08333333333331,24.714
2006,601800,167.16666666666666,24.668
2007,602100,167.25,24.623
2008,602400,167.33333333333331,24.577
2009,602700,167.41666666666666,24.531
2010,603000,167.5,24.485
2011,603300,167.58333333333331,24.439
2012,603600,167.66666666666666,24.393
2013,603900,167.75,24.348
2014,604200,167.83333333333331,24.302
2015,604500,167.91666666666666,24.256
2016,604800,168.0,24.21
2017,605100,168.08333333333331,24.168
2018,605400,168.16666666666666,24.125
2019,605700,168.25,24.082
2020,606000,168.33333333333331,24.04
2021,606300,168.41666666666666,23.998
2022,606600,168.5,23.955
2023,606900,168.58333333333331,23.913
2024,607200,168.66666666666666,23.87
2025,607500,168.75,23.828
2026,607800,168.83333333333331,23.785
2027,608100,168.91666666666666,23.743
2028,608400,169.0,23.7
2029,608700,169.08333333333331,23.669
2030,609000,169.16666666666666,23.638
2031,609300,169.25,23.607
2032,609600,169.33333333333331,23.577
2033,609900,169.41666666666666,23.546
2034,610200,169.5,23.515
2035,610500,169.58333333333331,23.484
2036,610800,169.66666666666666,23.453
2037,611100,169.75,23.422
2038,611400,169.83333333333331,23.392
2039,611700,169.91666666666666,23.361
2040,612000,170.0,23.33
2041,612300,170.08333333333331,23.302
2042,612600,170.16666666666666,23.273
2043,612900,170.25,23.245
2044,613200,170.33333333333331,23.217
2045,613500,170.41666666666666,23.188
2046,613800,170.5,23.16
2047,614100,170.58333333333331,23.132
2048,614400,170.66666666666666,23.103
2049,614700,170.75,23.075
2050,615000,170.83333333333331,23.047
2051,615300,170.91666666666666,23.018
2052,615600,171.0,22.99
2053,615900,171.08333333333331,22.969
2054,616200,171.16666666666666,22.948
2055,616500,171.25,22.928
2056,616800,171.33333333333331,22.907
2057,617100,171.41666666666666,22.886
2058,617400,171.5,22.865
2059,617700,171.58333333333331,22.844
2060,618000,171.66666666666666,22.823
2061,618300,171.75,22.802
2062,618600,171.83333333333331,22.782
2063,618900,171.91666666666666,22.761
2064,619200,172.0,22.74
2065,619500,172.08333333333331,22.733
2066,619800,172.16666666666666,22.727
2067,620100,172.25,22.72
2068,620400,172.33333333333331,22.713
2069,620700,172.41666666666666,22.707
2070,621000,172.5,22.7
2071,621300,172.58333333333331,22.693
2072,621600,172.66666666666666,22.687
2073,621900,172.75,22.68
2074,622200,172.83333333333331,22.673
2075,622500,172.91666666666666,22.667
2076,622800,173.0,22.66
2077,623100,173.08333333333331,22.777
2078,623400,173.16666666666666,22.893
2079,623700,173.25,23.01
2080,624000,173.33333333333331,23.127
2081,624300,173.41666666666666,23.243
2082,624600,173.5,23.36
2083,624900,173.58333333333331,23.477
2084,625200,173.66666666666666,23.593
2085,625500,173.75,23.71
2086,625800,173.83333333333331,23.827
2087,626100,173.91666666666666,23.943
2088,626400,174.0,24.06
2089,626700,174.08333333333331,24.262
2090,627000,174.16666666666666,24.463
2091,627300,174.25,24.665
2092,627600,174.33333333333331,24.867
2093,627900,174.41666666666666,25.068
2094,628200,174.5,25.27
2095,628500,174.58333333333331,25.472
2096,628800,174.66666666666666,25.673
2097,629100,174.75,25.875
2098,629400,174.83333333333331,26.077
2099,629700,174.91666666666666,26.278
2100,630000,175.0,26.48
2101,630300,175.08333333333331,26.655
2102,630600,175.16666666666666,26.83
2103,630900,175.25,27.005
2104,631200,175.33333333333331,27.18
2105,631500,175.41666666666666,27.355
2106,631800,175.5,27.53
2107,632100,175.58333333333331,27.705
2108,632400,175.66666666666666,27.88
2109,632700,175.75,28.055
2110,633000,175.83333333333331,28.23
2111,633300,175.91666666666666,28.405
2112,633600,176.0,28.58
2113,633900,176.08333333333331,28.708
2114,634200,176.16666666666666,28.837
2115,634500,176.25,28.965
2116,634800,176.33333333333331,29.093
2117,635100,176.41666666666666,29.222
2118,635400,176.5,29.35
2119,635700,176.58333333333331,29.478
2120,636000,176.66666666666666,29.607
2121,636300,176.75,29.735
2122,636600,176.83333333333331,29.863
2123,636900,176.91666666666666,29.992
2124,637200,177.0,30.12
2125,637500,177.08333333333331,30.217
2126,637800,177.16666666666666,30.315
2127,638100,177.25,30.412
2128,638400,177.33333333333331,30.51
2129,638700,177.41666666666666,30.607
2130,639000,177.5,30.705
2131,639300,177.58333333333331,30.802
2132,639600,177.66666666666666,30.9
2133,639900,177.75,30.998
2134,640200,177.83333333333331,31.095
2135,640500,177.91666666666666,31.192
2136,640800,178.0,31.29
2137,641100,178.08333333333331,31.359
2138,641400,178.16666666666666,31.428
2139,641700,178.25,31.498
2140,642000,178.33333333333331,31.567
2141,642300,178.41666666666666,31.636
2142,642600,178.5,31.705
2143,642900,178.58333333333331,31.774
2144,643200,178.66666666666666,31.843
2145,643500,178.75,31.912
2146,643800,178.83333333333331,31.982
2147,644100,178.91666666666666,32.051
2148,644400,179.0,32.12
2149,644700,179.08333333333331,32.157
2150,645000,179.16666666666666,32.195
2151,645300,179.25,32.232
2152,645600,179.33333333333331,32.27
2153,645900,179.41666666666666,32.307
2154,646200,179.5,32.345
2155,646500,179.58333333333331,32.382
2156,646800,179.66666666666666,32.42
2157,647100,179.75,32.457
2158,647400,179.83333333333331,32.495
2159,647700,179.91666666666666,32.532
2160,648000,180.0,32.57
2161,648300,180.08333333333331,32.527
2162,648600,180.16666666666666,32.483
2163,648900,180.25,32.44
2164,649200,180.33333333333331,32.397
2165,649500,180.41666666666666,32.353
2166,649800,180.5,32.31
2167,650100,180.58333333333331,32.267
2168,650400,180.66666666666666,32.223
2169,650700,180.75,32.18
2170,651000,180.83333333333331,32.137
2171,651300,180.91666666666666,32.093
2172,651600,181.0,32.05
2173,651900,181.08333333333331,31.954
2174,652200,181.16666666666666,31.858
2175,652500,181.25,31.762
2176,652800,181.33333333333331,31.667
2177,653100,181.41666666666666,31.571
2178,653400,181.5,31.475
2179,653700,181.58333333333331,31.379
2180,654000,181.66666666666666,31.283
2181,654300,181.75,31.188
2182,654600,181.83333333333331,31.092
2183,654900,181.91666666666666,30.996
2184,655200,182.0,30.9
2185,655500,182.08333333333331,30.82
2186,655800,182.16666666666666,30.74
2187,656100,182.25,30.66
2188,656400,182.33333333333331,30.58
2189,656700,182.41666666666666,30.5
2190,657000,182.5,30.42
2191,657300,182.58333333333331,30.34
2192,657600,182.66666666666666,30.26
2193,657900,182.75,30.18
2194,658200,182.83333333333331,30.1
2195,658500,182.91666666666666,30.02
2196,658800,183.0,29.94
2197,659100,183.08333333333331,29.879
2198,659400,183.16666666666666,29.818
2199,659700,183.25,29.758
2200,660000,183.33333333333331,29.697
2201,660300,183.41666666666666,29.636
2202,660600,183.5,29.575
2203,660900,183.58333333333331,29.514
2204,661200,183.66666666666666,29.453
2205,661500,183.75,29.393
2206,661800,183.83333333333331,29.332
2207,662100,183.91666666666666,29.271
2208,662400,184.0,29.21
2209,662700,184.08333333333331,29.095
2210,663000,184.16666666666666,28.98
2211,663300,184.25,28.865
2212,663600,184.33333333333331,28.75
2213,663900,184.41666666666666,28.635
2214,664200,184.5,28.52
2215,664500,184.58333333333331,28.405
2216,664800,184.66666666666666,28.29
2217,665100,184.75,28.175
2218,665400,184.83333333333331,28.06
2219,665700,184.91666666666666,27.945
2220,666000,185.0,27.83
2221,666300,185.08333333333331,27.655
2222,666600,185.16666666666666,27.48
2223,666900,185.25,27.305
2224,667200,185.33333333333331,27.13
2225,667500,185.41666666666666,26.955
2226,667800,185.5,26.78
2227,668100,185.58333333333331,26.605
2228,668400,185.66666666666666,26.43
2229,668700,185.75,26.255
2230,669000,185.83333333333331,26.08
2231,669300,185.91666666666666,25.905
2232,669600,186.0,25.73
2233,669900,186.08333333333331,25.647
2234,670200,186.16666666666666,25.563
2235,670500,186.25,25.48
2236,670800,186.33333333333331,25.397
2237,671100,186.41666666666666,25.313
2238,671400,186.5,25.23
2239,671700,186.58333333333331,25.147
2240,672000,186.66666666666666,25.063
2241,672300,186.75,24.98
2242,672600,186.83333333333331,24.897
2243,672900,186.91666666666666,24.813
2244,673200,187.0,24.73
2245,673500,187.08333333333331,24.673
2246,673800,187.16666666666666,24.617
2247,674100,187.25,24.56
2248,674400,187.33333333333331,24.503
2249,674700,187.41666666666666,24.447
2250,675000,187.5,24.39
2251,675300,187.58333333333331,24.333
2252,675600,187.66666666666666,24.277
2253,675900,187.75,24.22
2254,676200,187.83333333333331,24.163
2255,676500,187.91666666666666,24.107
2256,676800,188.0,24.05
2257,677100,188.08333333333331,23.999
2258,677400,188.16666666666666,23.948
2259,677700,188.25,23.898
2260,678000,188.33333333333331,23.847
2261,678300,188.41666666666666,23.796
2262,678600,188.5,23.745
2263,678900,188.58333333333331,23.694
2264,679200,188.66666666666666,23.643
2265,679500,188.75,23.592
2266,679800,188.83333333333331,23.542
2267,680100,188.91666666666666,23.491
2268,680400,189.0,23.44
2269,680700,189.08333333333331,23.396
2270,681000,189.16666666666666,23.352
2271,681300,189.25,23.308
2272,681600,189.33333333333331,23.263
2273,681900,189.41666666666666,23.219
2274,682200,189.5,23.175
2275,682500,189.58333333333331,23.131
2276,682800,189.66666666666666,23.087
2277,683100,189.75,23.042
2278,683400,189.83333333333331,22.998
2279,683700,189.91666666666666,22.954
2280,684000,190.0,22.91
2281,684300,190.08333333333331,22.869
2282,684600,190.16666666666666,22.828
2283,684900,190.25,22.788
2284,685200,190.33333333333331,22.747
2285,685500,190.41666666666666,22.706
2286,685800,190.5,22.665
2287,686100,190.58333333333331,22.624
2288,686400,190.66666666666666,22.583
2289,686700,190.75,22.542
2290,687000,190.83333333333331,22.502
2291,687300,190.91666666666666,22.461
2292,687600,191.0,22.42
2293,687900,191.08333333333331,22.381
2294,688200,191.16666666666666,22.342
2295,688500,191.25,22.303
2296,688800,191.33333333333331,22.263
2297,689100,191.41666666666666,22.224
2298,689400,191.5,22.185
2299,689700,191.58333333333331,22.146
2300,690000,191.66666666666666,22.107
2301,690300,191.75,22.068
2302,690600,191.83333333333331,22.028
2303,690900,191.91666666666666,21.989
2304,691200,192.0,21.95
2305,691500,192.08333333333331,21.921
2306,691800,192.16666666666666,21.892
2307,692100,192.25,21.862
2308,692400,192.33333333333331,21.833
2309,692700,192.41666666666666,21.804
2310,693000,192.5,21.775
2311,693300,192.58333333333331,21.746
2312,693600,192.66666666666666,21.717
2313,693900,192.75,21.688
2314,694200,192.83333333333331,21.658
2315,694500,192.91666666666666,21.629
2316,694800,193.0,21.6
2317,695100,193.08333333333331,21.576
2318,695400,193.16666666666666,21.552
2319,695700,193.25,21.528
2320,696000,193.33333333333331,21.503
2321,696300,193.41666666666666,21.479
2322,696600,193.5,21.455
2323,696900,193.58333333333331,21.431
2324,697200,193.66666666666666,21.407
2325,697500,193.75,21.382
2326,697800,193.83333333333331,21.358
2327,698100,193.91666666666666,21.334
2328,698400,194.0,21.31
2329,698700,194.08333333333331,21.303
2330,699000,194.16666666666666,21.295
2331,699300,194.25,21.287
2332,699600,194.33333333333331,21.28
2333,699900,194.41666666666666,21.272
2334,700200,194.5,21.265
2335,700500,194.58333333333331,21.258
2336,700800,194.66666666666666,21.25
2337,701100,194.75,21.242
2338,701400,194.83333333333331,21.235
2339,701700,194.91666666666666,21.228
2340,702000,195.0,21.22
2341,702300,195.08333333333331,21.221
2342,702600,195.16666666666666,21.222
2343,702900,195.25,21.222
2344,703200,195.33333333333331,21.223
2345,703500,195.41666666666666,21.224
2346,703800,195.5,21.225
2347,704100,195.58333333333331,21.226
2348,704400,195.66666666666666,21.227
2349,704700,195.75,21.228
2350,705000,195.83333333333331,21.228
2351,705300,195.91666666666666,21.229
2352,705600,196.0,21.23
2353,705900,196.08333333333331,21.233
2354,706200,196.16666666666666,21.237
2355,706500,196.25,21.24
2356,706800,196.33333333333331,21.243
2357,707100,196.41666666666666,21.247
2358,707400,196.5,21.25
2359,707700,196.58333333333331,21.253
2360,708000,196.66666666666666,21.257
2361,708300,196.75,21.26
2362,708600,196.83333333333331,21.263
2363,708900,196.91666666666666,21.267
2364,709200,197.0,21.27
2365,709500,197.08333333333331,21.344
2366,709800,197.16666666666666,21.418
2367,710100,197.25,21.492
2368,710400,197.33333333333331,21.567
2369,710700,197.41666666666666,21.641
2370,711000,197.5,21.715
2371,711300,197.58333333333331,21.789
2372,711600,197.66666666666666,21.863
2373,711900,197.75,21.938
2374,712200,197.83333333333331,22.012
2375,712500,197.91666666666666,22.086
2376,712800,198.0,22.16
2377,713100,198.08333333333331,22.332
2378,713400,198.16666666666666,22.505
2379,713700,198.25,22.678
2380,714000,198.33333333333331,22.85
2381,714300,198.41666666666666,23.022
2382,714600,198.5,23.195
2383,714900,198.58333333333331,23.367
2384,715200,198.66666666666666,23.54
2385,715500,198.75,23.712
2386,715800,198.83333333333331,23.885
2387,716100,198.91666666666666,24.057
2388,716400,199.0,24.23
2389,716700,199.08333333333331,24.401
2390,717000,199.16666666666666,24.572
2391,717300,199.25,24.742
2392,717600,199.33333333333331,24.913
2393,717900,199.41666666666666,25.084
2394,718200,199.5,25.255
2395,718500,199.58333333333331,25.426
2396,718800,199.66666666666666,25.597
2397,719100,199.75,25.768
2398,719400,199.83333333333331,25.938
2399,719700,199.91666666666666,26.109
2400,720000,200.0,26.28
2401,720300,200.08333333333331,26.448
2402,720600,200.16666666666666,26.617
2403,720900,200.25,26.785
2404,721200,200.33333333333331,26.953
2405,721500,200.41666666666666,27.122
2406,721800,200.5,27.29
2407,722100,200.58333333333331,27.458
2408,722400,200.66666666666666,27.627
2409,722700,200.75,27.795
2410,723000,200.83333333333331,27.963
2411,723300,200.91666666666666,28.132
2412,723600,201.0,28.3
2413,723900,201.08333333333331,28.406
2414,724200,201.16666666666666,28.512
2415,724500,201.25,28.618
2416,724800,201.33333333333331,28.723
2417,725100,201.41666666666666,28.829
2418,725400,201.5,28.935
2419,725700,201.58333333333331,29.041
2420,726000,201.66666666666666,29.147
2421,726300,201.75,29.252
2422,726600,201.83333333333331,29.358
2423,726900,201.91666666666666,29.464
2424,727200,202.0,29.57
2425,727500,202.08333333333331,29.602
2426,727800,202.16666666666666,29.635
2427,728100,202.25,29.668
2428,728400,202.33333333333331,29.7
2429,728700,202.41666666666666,29.732
2430,729000,202.5,29.765
2431,729300,202.58333333333331,29.797
2432,729600,202.66666666666666,29.83
2433,729900,202.75,29.862
2434,730200,202.83333333333331,29.895
2435,730500,202.91666666666666,29.928
2436,730800,203.0,29.96
2437,731100,203.08333333333331,29.961
2438,731400,203.16666666666666,29.962
2439,731700,203.25,29.962
2440,732000,203.33333333333331,29.963
2441,732300,203.41666666666666,29.964
2442,732600,203.5,29.965
2443,732900,203.58333333333331,29.966
2444,733200,203.66666666666666,29.967
2445,733500,203.75,29.968
2446,733800,203.83333333333331,29.968
2447,734100,203.91666666666666,29.969
2448,734400,204.0,29.97
2449,734700,204.08333333333331,29.953
2450,735000,204.16666666666666,29.937
2451,735300,204.25,29.92
2452,735600,204.33333333333331,29.903
2453,735900,204.41666666666666,29.887
2454,736200,204.5,29.87
2455,736500,204.58333333333331,29.853
2456,736800,204.66666666666666,29.837
2457,737100,204.75,29.82
2458,737400,204.83333333333331,29.803
2459,737700,204.91666666666666,29.787
2460,738000,205.0,29.77
2461,738300,205.08333333333331,29.755
2462,738600,205.16666666666666,29.74
2463,738900,205.25,29.725
2464,739200,205.33333333333331,29.71
2465,739500,205.41666666666666,29.695
2466,739800,205.5,29.68
2467,740100,205.58333333333331,29.665
2468,740400,205.66666666666666,29.65
2469,740700,205.75,29.635
2470,741000,205.83333333333331,29.62
2471,741300,205.91666666666666,29.605
2472,741600,206.0,29.59
2473,741900,206.08333333333331,29.543
2474,742200,206.16666666666666,29.497
2475,742500,206.25,29.45
2476,742800,206.33333333333331,29.403
2477,743100,206.41666666666666,29.357
2478,743400,206.5,29.31
2479,743700,206.58333333333331,29.263
2480,744000,206.66666666666666,29.217
2481,744300,206.75,29.17
2482,744600,206.83333333333331,29.123
2483,744900,206.91666666666666,29.077
2484,745200,207.0,29.03
2485,745500,207.08333333333331,28.963
2486,745800,207.16666666666666,28.897
2487,746100,207.25,28.83
2488,746400,207.33333333333331,28.763
2489,746700,207.41666666666666,28.697
2490,747000,207.5,28.63
2491,747300,207.58333333333331,28.563
2492,747600,207.66666666666666,28.497
2493,747900,207.75,28.43
2494,748200,207.83333333333331,28.363
2495,748500,207.91666666666666,28.297
2496,748800,208.0,28.23
2497,749100,208.08333333333331,28.123
2498,749400,208.16666666666666,28.017
2499,749700,208.25,27.91
2500,750000,208.33333333333331,27.803
2501,750300,208.41666666666666,27.697
2502,750600,208.5,27.59
2503,750900,208.58333333333331,27.483
2504,751200,208.66666666666666,27.377
2505,751500,208.75,27.27
2506,751800,208.83333333333331,27.163
2507,752100,208.91666666666666,27.057
2508,752400,209.0,26.95
2509,752700,209.08333333333331,26.795
2510,753000,209.16666666666666,26.64
2511,753300,209.25,26.485
2512,753600,209.33333333333331,26.33
2513,753900,209.41666666666666,26.175
2514,754200,209.5,26.02
2515,754500,209.58333333333331,25.865
2516,754800,209.66666666666666,25.71
2517,755100,209.75,25.555
2518,755400,209.83333333333331,25.4
2519,755700,209.91666666666666,25.245
2520,756000,210.0,25.09
2521,756300,210.08333333333331,25.031
2522,756600,210.16666666666666,24.972
2523,756900,210.25,24.912
2524,757200,210.33333333333331,24.853
2525,757500,210.41666666666666,24.794
2526,757800,210.5,24.735
2527,758100,210.58333333333331,24.676
2528,758400,210.66666666666666,24.617
2529,758700,210.75,24.557
2530,759000,210.83333333333331,24.498
2531,759300,210.91666666666666,24.439
2532,759600,211.0,24.38
2533,759900,211.08333333333331,24.329
2534,760200,211.16666666666666,24.278
2535,760500,211.25,24.228
2536,760800,211.33333333333331,24.177
2537,761100,211.41666666666666,24.126
2538,761400,211.5,24.075
2539,761700,211.58333333333331,24.024
2540,762000,211.66666666666666,23.973
2541,762300,211.75,23.922
2542,762600,211.83333333333331,23.872
2543,762900,211.91666666666666,23.821
2544,763200,212.0,23.77
2545,763500,212.08333333333331,23.733
2546,763800,212.16666666666666,23.697
2547,764100,212.25,23.66
2548,764400,212.33333333333331,23.623
2549,764700,212.41666666666666,23.587
2550,765000,212.5,23.55
2551,765300,212.58333333333331,23.513
2552,765600,212.66666666666666,23.477
2553,765900,212.75,23.44
2554,766200,212.83333333333331,23.403
2555,766500,212.91666666666666,23.367
2556,766800,213.0,23.33
2557,767100,213.08333333333331,23.297
2558,767400,213.16666666666666,23.263
2559,767700,213.25,23.23
2560,768000,213.33333333333331,23.197
2561,768300,213.41666666666666,23.163
2562,768600,213.5,23.13
2563,768900,213.58333333333331,23.097
2564,769200,213.66666666666666,23.063
2565,769500,213.75,23.03
2566,769800,213.83333333333331,22.997
2567,770100,213.91666666666666,22.963
2568,770400,214.0,22.93
2569,770700,214.08333333333331,22.9
2570,771000,214.16666666666666,22.87
2571,771300,214.25,22.84
2572,771600,214.33333333333331,22.81
2573,771900,214.41666666666666,22.78
2574,772200,214.5,22.75
2575,772500,214.58333333333331,22.72
2576,772800,214.66666666666666,22.69
2577,773100,214.75,22.66
2578,773400,214.83333333333331,22.63
2579,773700,214.91666666666666,22.6
2580,774000,215.0,22.57
2581,774300,215.08333333333331,22.548
2582,774600,215.16666666666666,22.527
2583,774900,215.25,22.505
2584,775200,215.33333333333331,22.483
2585,775500,215.41666666666666,22.462
2586,775800,215.5,22.44
2587,776100,215.58333333333331,22.418
2588,776400,215.66666666666666,22.397
2589,776700,215.75,22.375
2590,777000,215.83333333333331,22.353
2591,777300,215.91666666666666,22.332
2592,777600,216.0,22.31
2593,777900,216.08333333333331,22.284
2594,778200,216.16666666666666,22.258
2595,778500,216.25,22.232
2596,778800,216.33333333333331,22.207
2597,779100,216.41666666666666,22.181
2598,779400,216.5,22.155
2599,779700,216.58333333333331,22.129
2600,780000,216.66666666666666,22.103
2601,780300,216.75,22.078
2602,780600,216.83333333333331,22.052
2603,780900,216.91666666666666,22.026
2604,781200,217.0,22.0
2605,781500,217.08333333333331,21.979
2606,781800,217.16666666666666,21.958
2607,782100,217.25,21.938
2608,782400,217.33333333333331,21.917
2609,782700,217.41666666666666,21.896
2610,783000,217.5,21.875
2611,783300,217.58333333333331,21.854
2612,783600,217.66666666666666,21.833
2613,783900,217.75,21.812
2614,784200,217.83333333333331,21.792
2615,784500,217.91666666666666,21.771
2616,784800,218.0,21.75
2617,785100,218.08333333333331,21.728
2618,785400,218.16666666666666,21.705
2619,785700,218.25,21.682
2620,786000,218.33333333333331,21.66
2621,786300,218.41666666666666,21.638
2622,786600,218.5,21.615
2623,786900,218.58333333333331,21.593
2624,787200,218.66666666666666,21.57
2625,787500,218.75,21.548
2626,787800,218.83333333333331,21.525
2627,788100,218.91666666666666,21.502
2628,788400,219.0,21.48
2629,788700,219.08333333333331,21.456
2630,789000,219.16666666666666,21.432
2631,789300,219.25,21.408
2632,789600,219.33333333333331,21.383
2633,789900,219.41666666666666,21.359
2634,790200,219.5,21.335
2635,790500,219.58333333333331,21.311
2636,790800,219.66666666666666,21.287
2637,791100,219.75,21.263
2638,791400,219.83333333333331,21.238
2639,791700,219.91666666666666,21.214
2640,792000,220.0,21.19
2641,792300,220.08333333333331,21.179
2642,792600,220.16666666666666,21.168
2643,792900,220.25,21.158
2644,793200,220.33333333333331,21.147
2645,793500,220.41666666666666,21.136
2646,793800,220.5,21.125
2647,794100,220.58333333333331,21.114
2648,794400,220.66666666666666,21.103
2649,794700,220.75,21.092
2650,795000,220.83333333333331,21.082
2651,795300,220.91666666666666,21.071
2652,795600,221.0,21.06
2653,795900,221.08333333333331,21.172
2654,796200,221.16666666666666,21.283
2655,796500,221.25,21.395
2656,796800,221.33333333333331,21.507
2657,797100,221.41666666666666,21.618
2658,797400,221.5,21.73
2659,797700,221.58333333333331,21.842
2660,798000,221.66666666666666,21.953
2661,798300,221.75,22.065
2662,798600,221.83333333333331,22.177
2663,798900,221.91666666666666,22.288
2664,799200,222.0,22.4
2665,799500,222.08333333333331,22.577
2666,799800,222.16666666666666,22.755
2667,800100,222.25,22.932
2668,800400,222.33333333333331,23.11
2669,800700,222.41666666666666,23.287
2670,801000,222.5,23.465
2671,801300,222.58333333333331,23.642
2672,801600,222.66666666666666,23.82
2673,801900,222.75,23.998
