step,elapsed_seconds,elapsed_hours,workload,mem_util,cpu_util_percent,mem_util_percent,net_in,net_out,disk_io_percent
112,33600,9.333333333333334,0.3184210526315789,0.8208378947368421,31.84210526315789,82.0837894736842,35.27527157894737,27.912046315789475,4.392842105263158
113,33900,9.416666666666666,0.3764425531914894,0.8162978723404255,37.64425531914894,81.62978723404255,35.38608510638298,28.00933191489361,7.677021276595744
114,34200,9.5,0.35351627906976746,0.8236139534883721,35.351627906976745,82.3613953488372,35.43995813953489,28.049623255813955,5.381395348837209
115,34500,9.583333333333334,0.3229515011547344,0.8080554272517321,32.29515011547344,80.80554272517321,35.42545958429561,28.04413394919169,4.417551963048499
116,34800,9.666666666666666,0.3665373961218837,0.814780371982588,36.65373961218837,81.4780371982588,35.4294776414721,28.0594301543332,5.101305896319746
117,35100,9.75,0.357601899485556,0.8219074000791453,35.7601899485556,82.19074000791453,35.42676691729324,28.04057380292837,4.742777997625643
118,35400,9.833333333333334,0.3554090716405256,0.8449554896142434,35.54090716405256,84.49554896142433,35.434451038575666,28.05979228486647,4.536244171259008
119,35700,9.916666666666666,0.38424863959815825,0.838183340309753,38.42486395981582,83.81833403097531,35.526282963583085,28.127388028463795,4.135203013813311
120,36000,10.0,0.3657382694791218,0.8460309944037883,36.57382694791218,84.60309944037883,35.64876883340508,28.21364184244511,4.621179509255273
121,36300,10.083333333333334,0.36735494197679075,0.8494877951180472,36.735494197679074,84.94877951180472,35.51201280512205,28.12771108443377,4.411764705882353
122,36600,10.166666666666666,0.4163031343924431,0.8370287677114642,41.63031343924431,83.70287677114642,35.51043795620438,28.12555173894376,6.2460283383426365
123,36900,10.25,0.4747626709573612,0.860901045856798,47.47626709573612,86.09010458567981,35.42621480289622,28.03534995977474,5.252614641995173
124,37200,10.333333333333334,0.36994562754870863,0.8524331671952878,36.99456275487086,85.24331671952878,35.476515632079746,28.071540552786587,5.467603081105573
125,37500,10.416666666666666,0.3224231782265145,0.8335162423178226,32.24231782265145,83.35162423178227,35.466286215978926,28.06467515364355,4.641352063213345
126,37800,10.5,0.3002730217491902,0.829615918556224,30.02730217491902,82.9615918556224,35.58556223970384,28.17869504858862,4.310967144840352
127,38100,10.583333333333334,0.292946735395189,0.8303221649484536,29.2946735395189,83.03221649484536,35.62682130584193,28.21615979381444,4.383591065292096
128,38400,10.666666666666666,0.2520993788819876,0.8171180124223603,25.20993788819876,81.71180124223602,35.50962732919255,28.135391304347827,4.966873706004141
129,38700,10.75,0.30455306032584767,0.8263364156759136,30.455306032584765,82.63364156759137,35.43270805812417,28.0506693086746,4.564068692206076
130,39000,10.833333333333334,0.3405368289637953,0.8298044111527257,34.05368289637953,82.98044111527257,35.36160632542655,28.01055763628797,4.082813150228881
131,39300,10.916666666666666,0.2950068027210884,0.8249342403628118,29.500680272108845,82.49342403628118,35.34122448979591,27.96600453514739,4.2253968253968255
132,39600,11.0,0.24985958753839402,0.8129398859148749,24.9859587538394,81.29398859148749,35.392000877577885,28.04357612988153,4.7029398859148746
133,39900,11.083333333333334,0.37923234811165846,0.8525,37.92323481116585,85.25,35.34897783251232,27.966884236453204,5.026683087027915
134,40200,11.166666666666666,0.3358337098960687,0.8483099864437414,33.58337098960687,84.83099864437415,35.41715770447357,28.01420695887935,4.626299141436963
135,40500,11.25,0.3855407725321889,0.8316309012875537,38.554077253218885,83.16309012875537,35.34394420600859,27.98018884120172,4.97725321888412
136,40800,11.333333333333334,0.36004585052728105,0.8341311325080238,36.0045850527281,83.41311325080238,35.38632278771206,28.02401650618982,4.113250802384227
137,41100,11.416666666666666,0.3928662964545066,0.850316104228962,39.28662964545066,85.0316104228962,35.50969671080735,28.12651858180265,4.352840666381888
138,41400,11.5,0.3595920177383592,0.8502572062084258,35.95920177383592,85.02572062084258,35.59335698447894,28.186195121951226,4.612860310421286
139,41700,11.583333333333334,0.35500999000999,0.8499050949050949,35.500999000999,84.9905094905095,35.60194805194806,28.18459040959041,4.977022977022977
140,42000,11.666666666666666,0.2765954875100725,0.8337268331990331,27.659548751007254,83.3726833199033,35.58014101531023,28.21895648670427,4.713537469782434
141,42300,11.75,0.2950023889154324,0.836607740086001,29.50023889154324,83.6607740086001,35.56022455805065,28.171581462016245,4.555661729574773
142,42600,11.833333333333334,0.36281288218507945,0.8426824296779454,36.281288218507946,84.26824296779454,35.49068487566245,28.09104769669792,5.424378312270689
143,42900,11.916666666666666,0.3457282415630551,0.8364387211367673,34.57282415630551,83.64387211367674,35.41833925399645,28.00855683836589,6.622557726465364
144,43200,12.0,0.3519944082013048,0.8477726001863932,35.19944082013048,84.77726001863932,35.42660298229264,28.0197064305685,9.367194780987884
145,43500,12.083333333333334,0.3682633279483037,0.848691437802908,36.82633279483037,84.8691437802908,35.40171647819063,27.99175282714055,11.44951534733441
146,43800,12.166666666666666,0.36721753794266443,0.8636635750421585,36.72175379426644,86.36635750421586,35.388781618887016,27.99199831365936,7.72681281618887
147,44100,12.25,0.4369400630914826,0.8949932401982875,43.69400630914826,89.49932401982875,35.410968904912124,27.99784136998648,6.729607931500676
148,44400,12.333333333333334,0.3712954939341421,0.860870883882149,37.12954939341421,86.08708838821491,35.26422010398614,27.90116551126517,4.721403812824956
149,44700,12.416666666666666,0.3172638436482085,0.8510586319218241,31.72638436482085,85.10586319218241,35.279124592833874,27.889796416938108,4.789902280130293
150,45000,12.5,0.27078031212484993,0.8432573029211684,27.078031212484994,84.32573029211684,35.276622649059625,27.91018407362945,4.513805522208884
151,45300,12.583333333333334,0.24915936952714532,0.839715411558669,24.91593695271453,83.9715411558669,35.20926882661997,27.83169877408056,4.1256567425569175
152,45600,12.666666666666666,0.4224904539669071,0.8413491726771319,42.24904539669071,84.13491726771319,35.14953754773017,27.77074671192193,6.395842172252864
153,45900,12.75,0.26468024439918536,0.8391812627291242,26.468024439918533,83.91812627291242,35.17377189409369,27.817845213849285,4.621181262729125
154,46200,12.833333333333334,0.3554441727791361,0.8828891605541972,35.54441727791361,88.28891605541972,35.296858190709045,27.929580277098616,5.706193969030155
155,46500,12.916666666666666,0.3152982586143016,0.8694886995183402,31.52982586143016,86.94886995183401,35.32000741015191,27.97105965172286,4.295294553538348
156,46800,13.0,0.30994152046783624,0.8538048245614036,30.994152046783626,85.38048245614036,35.34690058479532,28.00059210526316,3.793859649122807
157,47100,13.083333333333334,0.29995514147688057,0.8678019323671498,29.99551414768806,86.78019323671498,35.35766735679779,27.984603174603176,4.0351966873706
158,47400,13.166666666666666,0.32860998650472334,0.8831747638326586,32.86099865047233,88.31747638326586,35.412945344129554,28.0493016194332,3.8964237516869096
159,47700,13.25,0.3435015136226034,0.8900739993272788,34.35015136226034,89.00739993272788,35.416777665657584,28.04678775647494,5.368314833501514
160,48000,13.333333333333334,0.3543912103746398,0.875407060518732,35.43912103746398,87.5407060518732,35.38068443804035,27.98877521613833,5.777377521613833
161,48300,13.416666666666666,0.3347180762852405,0.8691169154228855,33.47180762852405,86.91169154228855,35.33305970149254,27.95318822553897,7.545190713101161
162,48600,13.5,0.4574150943396226,0.8658830188679245,45.74150943396226,86.58830188679245,35.46212830188679,28.09534339622641,4.462264150943396
163,48900,13.583333333333334,0.312762278978389,0.8680432220039294,31.2762278978389,86.80432220039293,35.443241650294695,28.079591355599213,6.402750491159136
164,49200,13.666666666666666,0.3776501501501502,0.8523536036036036,37.76501501501502,85.23536036036036,35.47331831831832,28.10991741741742,4.4658408408408405
165,49500,13.75,0.3221363978899774,0.8435795026375282,32.21363978899774,84.35795026375283,35.486473247927655,28.11986812358704,4.427279577995479
166,49800,13.833333333333334,0.37703367385546727,0.8742943624668936,37.70336738554673,87.42943624668936,35.43925085130534,28.07672342035565,4.786227771471812
167,50100,13.916666666666666,0.34376940993788824,0.8705201863354037,34.37694099378882,87.05201863354037,35.48055900621118,28.135489130434784,3.855590062111801
168,50400,14.0,0.37438210765731617,0.8627141774071266,37.43821076573162,86.27141774071266,35.45225549658833,28.0921986353298,5.205458680818802
169,50700,14.083333333333334,0.30901115241635685,0.8702973977695168,30.901115241635686,87.02973977695167,35.49717472118959,28.135159851301115,5.111152416356878
170,51000,14.166666666666666,0.37903131828113623,0.8576984705025491,37.90313182811362,85.76984705025491,35.532694828841954,28.1614493809177,5.581573197378004
171,51300,14.25,0.3833768589046065,0.858063112078346,38.33768589046065,85.8063112078346,35.54856728327893,28.16030467899892,5.161044613710555
172,51600,14.333333333333334,0.3001276595744681,0.8508317214700193,30.01276595744681,85.08317214700193,35.55049129593811,28.1752998065764,4.127272727272727
173,51900,14.416666666666666,0.34654046543938866,0.8596179228898922,34.65404654393887,85.96179228898923,35.53749565821466,28.173529003126085,4.765543591524835
174,52200,14.5,0.26068989792326647,0.8505033438929953,26.068989792326647,85.05033438929954,35.46585709257304,28.10102780711017,3.9338261175642377
175,52500,14.583333333333334,0.39910297811266604,0.8791926803013993,39.9102978112666,87.91926803013993,35.46154287764622,28.095026910656618,5.427700035880876
176,52800,14.666666666666666,0.3036636528028933,0.8580361663652804,30.36636528028933,85.80361663652803,35.450209764918625,28.09239059674503,5.755515370705244
177,53100,14.75,0.2859210526315789,0.8556472261735419,28.59210526315789,85.56472261735419,35.45234708392603,28.07556899004268,5.219061166429587
178,53400,14.833333333333334,0.32392561983471085,0.8725206611570248,32.39256198347108,87.25206611570248,35.49638993238167,28.103696468820434,5.53794139744553
179,53700,14.916666666666666,0.27001992825827026,0.8625069748903945,27.001992825827024,86.25069748903945,35.4618732562774,28.070908728577123,5.583499402152252
180,54000,15.0,0.2676510318949344,0.8668292682926829,26.76510318949344,86.6829268292683,35.56496435272045,28.167500938086302,4.627392120075047
181,54300,15.083333333333334,0.3426591487813751,0.8909676245907603,34.26591487813751,89.09676245907603,35.58068024736267,28.17210985813023,4.757730083666788
182,54600,15.166666666666666,0.29205583756345177,0.8826722262509064,29.205583756345177,88.26722262509064,35.531345177664974,28.134387237128355,5.514140681653372
183,54900,15.25,0.3013192520775624,0.8776904432132965,30.13192520775624,87.76904432132964,35.60275623268698,28.190474376731306,5.605609418282548
184,55200,15.333333333333334,0.3458347443278022,0.8752726041313917,34.58347443278022,87.52726041313917,35.5474365052489,28.156004063664067,5.707077548256011
185,55500,15.416666666666666,0.3366093535075653,0.8805708390646493,33.66093535075653,88.05708390646492,35.532362448418155,28.13224552957359,5.252063273727648
186,55800,15.5,0.318420467185762,0.8895105672969967,31.8420467185762,88.95105672969967,35.725406006674085,28.307593622543568,5.985539488320356
187,56100,15.583333333333334,0.30293650793650795,0.8826010101010101,30.293650793650794,88.26010101010101,35.62933261183261,28.21587301587301,6.623376623376624
188,56400,15.666666666666666,0.30174022246142806,0.8706673842841766,30.174022246142805,87.06673842841765,35.64764980265519,28.229587369931828,5.250089702188734
189,56700,15.75,0.3380421792618629,0.8817188049209139,33.80421792618629,88.17188049209139,35.60788049209139,28.190108963093145,5.642882249560633
190,57000,15.833333333333334,0.36815419673376376,0.9015799468287123,36.815419673376375,90.15799468287123,35.63343334599316,28.188609950626663,5.972274971515382
191,57300,15.916666666666666,0.4215438351379672,0.8959587844917918,42.15438351379672,89.59587844917918,35.61087670275934,28.214837582954942,5.011526370939574
192,57600,16.0,0.33649391304347825,0.8753634782608696,33.64939130434782,87.53634782608695,35.53561739130435,28.15539478260869,5.511304347826087
193,57900,16.083333333333332,0.338391959798995,0.884551328068916,33.8391959798995,88.4551328068916,35.62457645369706,28.22908829863604,5.256999282124911
194,58200,16.166666666666668,0.34990270270270274,0.909145945945946,34.99027027027027,90.9145945945946,35.635643243243244,28.25685045045045,6.163963963963964
195,58500,16.25,0.40131760435571684,0.8890127041742286,40.131760435571685,88.90127041742286,35.61252268602541,28.21629038112523,6.042105263157895
196,58800,16.333333333333332,0.31813884785819796,0.8880502215657312,31.813884785819795,88.80502215657312,35.6403212703102,28.234715657311668,4.991506646971935
197,59100,16.416666666666668,0.3748571428571429,0.8892893772893773,37.48571428571429,88.92893772893773,35.58805128205128,28.19579853479853,5.727106227106227
198,59400,16.5,0.3772518796992481,0.8823796992481203,37.72518796992481,88.23796992481203,35.53286466165414,28.149473684210527,5.090225563909774
