step,elapsed_seconds,elapsed_hours,workload,avg_cpu,avg_mem,avg_assigned_mem,avg_cycles_per_instruction
89,26700,7.416666666666667,0.4047301511938356,0.4047301511938356,0.3294910520454143,0.6078944770195268,147.2931873521171
90,27000,7.5,0.4313520841870946,0.4313520841870946,0.336538748261629,0.6101338284352624,147.89763108042635
91,27300,7.583333333333333,0.4227299657767258,0.4227299657767258,0.334116921621772,0.6064483048612372,147.3213315771048
92,27600,7.666666666666667,0.4098113812040793,0.4098113812040793,0.3328012123250479,0.6049071328753267,146.17849895542457
93,27900,7.75,0.405473045871158,0.405473045871158,0.3313461796632693,0.6011839306934775,145.34565240515812
94,28200,7.833333333333333,0.4034969571467947,0.4034969571467947,0.3300095794433056,0.5991081031401502,145.73006288479985
95,28500,7.916666666666667,0.3945844424970467,0.3945844424970467,0.3244134634780594,0.5920125213815571,144.73934309917834
96,28800,8.0,0.3736170470765033,0.3736170470765033,0.3179077711476795,0.5902591792331922,145.72686069617987
97,29100,8.083333333333334,0.3855032255506712,0.3855032255506712,0.3204645268522836,0.5946006872834174,146.39303112696638
98,29400,8.166666666666666,0.3873676223503788,0.3873676223503788,0.3205076595921595,0.5968639879219578,146.1992904127827
99,29700,8.25,0.3958686509774737,0.3958686509774737,0.3258153813320106,0.5993701430883124,147.0238946511154
100,30000,8.333333333333334,0.4027209298681028,0.4027209298681028,0.3275626803475427,0.601435211446545,148.62328199010744
101,30300,8.416666666666666,0.4048631191761479,0.4048631191761479,0.3298810904018416,0.6016009323640129,149.08253842509066
102,30600,8.5,0.4112221547202551,0.4112221547202551,0.3318612472179132,0.603803970030506,148.73162955715722
103,30900,8.583333333333334,0.4217030119031619,0.4217030119031619,0.3302669527168267,0.6029835421578575,147.8418165738752
104,31200,8.666666666666666,0.4246972146923921,0.4246972146923921,0.3298614539094859,0.6042416919058681,147.3057122373058
105,31500,8.75,0.4238120036320607,0.4238120036320607,0.3313496094897271,0.6036838074805035,146.24046073591697
106,31800,8.833333333333334,0.4185155050229222,0.4185155050229222,0.3337449191990544,0.604396521641035,146.04989616872737
107,32100,8.916666666666666,0.4181797207412087,0.4181797207412087,0.3306901547868378,0.6058211349834814,146.7093824741566
108,32400,9.0,0.4077249569520643,0.4077249569520643,0.327517805236233,0.6060265739104643,147.77461304074444
109,32700,9.083333333333334,0.4115558492761339,0.4115558492761339,0.3292815017578251,0.6113834419722048,149.31868712031402
110,33000,9.166666666666666,0.4061477778120661,0.4061477778120661,0.3299950184424499,0.6139812161780029,150.42293201417286
111,33300,9.25,0.4216801445477345,0.4216801445477345,0.3323227271916387,0.61768923573296,151.28960946086727
112,33600,9.333333333333334,0.423409569374491,0.423409569374491,0.3312581388956396,0.6163848360951519,152.84933606450903
113,33900,9.416666666666666,0.4234313600915165,0.4234313600915165,0.3335211763926347,0.6174107071713212,152.24894302534358
114,34200,9.5,0.4227725986490373,0.4227725986490373,0.3347571224238407,0.6132250247800715,151.72207997175232
115,34500,9.583333333333334,0.4307040657226129,0.4307040657226129,0.3395890218901519,0.6137591941285507,152.0973728140116
116,34800,9.666666666666666,0.4193624173143067,0.4193624173143067,0.3365524809821661,0.6125207701866722,152.34221166711043
117,35100,9.75,0.4016954557876791,0.4016954557876791,0.3322321143439716,0.611292302878991,150.9391695381957
118,35400,9.833333333333334,0.4153924100313781,0.4153924100313781,0.3351674446072062,0.6127819044534041,150.55534469377872
119,35700,9.916666666666666,0.4061733222416812,0.4061733222416812,0.3310962903047601,0.6108971054183812,150.78464014115576
120,36000,10.0,0.3973174142756493,0.3973174142756493,0.3304855436618392,0.612357460247223,149.50788780604333
121,36300,10.083333333333334,0.4280498828612206,0.4280498828612206,0.3384509807338508,0.6151123636839312,148.81035508065895
122,36600,10.166666666666666,0.4145211383459833,0.4145211383459833,0.3373438778223384,0.6113080584405324,148.86774692207595
123,36900,10.25,0.4128141469966582,0.4128141469966582,0.3348216986218661,0.6097923164290788,149.061345303492
124,37200,10.333333333333334,0.4128738474396617,0.4128738474396617,0.3371861049135993,0.6093294850199378,149.8490904210312
125,37500,10.416666666666666,0.4185272240152992,0.4185272240152992,0.3332033990920184,0.6105173934063467,149.58516228371184
126,37800,10.5,0.4323700589774181,0.4323700589774181,0.337374196008749,0.6116326091131205,149.5624057955859
127,38100,10.583333333333334,0.4211919853534658,0.4211919853534658,0.3364648543416886,0.6093048815559791,149.126740284234
128,38400,10.666666666666666,0.4118792499545058,0.4118792499545058,0.3294724724454593,0.6056210606374768,149.97084275745283
129,38700,10.75,0.4082076301040284,0.4082076301040284,0.3344250877200606,0.6091757614226444,149.9155360377916
130,39000,10.833333333333334,0.4072792707379202,0.4072792707379202,0.3335029834693814,0.6095979469054534,149.92130800549847
131,39300,10.916666666666666,0.40533719010116,0.40533719010116,0.3322384374677705,0.6101633890405707,149.83421672169774
132,39600,11.0,0.419295758862983,0.419295758862983,0.3339720962660449,0.6119757352475534,150.40646138308014
133,39900,11.083333333333334,0.4201437736447494,0.4201437736447494,0.3349348054925994,0.6136974945019954,150.9137251341048
134,40200,11.166666666666666,0.4256500887762755,0.4256500887762755,0.3364400168165714,0.6134269486012337,150.54978653182351
135,40500,11.25,0.4330996695042919,0.4330996695042919,0.3367568499683398,0.6076718588554774,149.37783344457034
136,40800,11.333333333333334,0.4279576837733019,0.4279576837733019,0.3344074620616923,0.6069397012573275,149.56517380017326
137,41100,11.416666666666666,0.4172555431027277,0.4172555431027277,0.3336044418275004,0.6065515487398649,150.27728657027308
138,41400,11.5,0.4347312279747153,0.4347312279747153,0.3356949941726974,0.6076209491295801,150.36074059146245
139,41700,11.583333333333334,0.426034356078125,0.426034356078125,0.3346217973980419,0.6091451218106625,150.85273085700186
140,42000,11.666666666666666,0.4205719942437271,0.4205719942437271,0.3294029066392436,0.6089880695012233,150.96425077114532
141,42300,11.75,0.4192920348652603,0.4192920348652603,0.3313028663222689,0.6100043257605209,151.13293865876358
142,42600,11.833333333333334,0.4237604438405731,0.4237604438405731,0.3258960439846778,0.6075778955116923,152.14127208360782
143,42900,11.916666666666666,0.4222404323723061,0.4222404323723061,0.3276705266053273,0.6080369771913018,153.42174055079138
144,43200,12.0,0.432347715859893,0.432347715859893,0.3358317521746938,0.6114241694313909,153.28798200166875
145,43500,12.083333333333334,0.4293341485385252,0.4293341485385252,0.3386625889947621,0.6083343886317242,152.05730938209055
146,43800,12.166666666666666,0.4265168644388876,0.4265168644388876,0.3339637691884186,0.6044204521158927,149.70213687784323
147,44100,12.25,0.4332181963179154,0.4332181963179154,0.3357246401763795,0.6032160585549204,149.26011547194364
148,44400,12.333333333333334,0.4211145583908526,0.4211145583908526,0.3297197451217351,0.601325315742728,150.55587796263256
149,44700,12.416666666666666,0.416444570760517,0.416444570760517,0.3311050241514728,0.6025152210475211,152.12378617451907
150,45000,12.5,0.432655762271219,0.432655762271219,0.3361885713459176,0.604876960911319,152.39340764772766
151,45300,12.583333333333334,0.4293228407131155,0.4293228407131155,0.3324450172074766,0.6038485802414431,153.08077060635415
152,45600,12.666666666666666,0.4318649766308534,0.4318649766308534,0.3328753790207056,0.6040406167620614,153.7123903385223
153,45900,12.75,0.4341142401343582,0.4341142401343582,0.3282825080266954,0.6025268540358655,153.08997662094967
154,46200,12.833333333333334,0.4361302147833152,0.4361302147833152,0.3303126711844389,0.6041379527637398,154.41352145674506
155,46500,12.916666666666666,0.4544149500669102,0.4544149500669102,0.2891975915999167,0.5255892399800723,155.2733636013652
156,46800,13.0,0.4616327765233757,0.4616327765233757,0.2977448353385034,0.5319912541858398,162.3207598012737
157,47100,13.083333333333334,0.4798630085203714,0.4798630085203714,0.3019860149882866,0.5437093790334301,167.55583498854386
158,47400,13.166666666666666,0.4948070963484596,0.4948070963484596,0.3121959576030275,0.5535139211678468,171.33290690955187
159,47700,13.25,0.5143791562400141,0.5143791562400141,0.317840024612905,0.5595289933064733,169.9400868738789
160,48000,13.333333333333334,0.5068027791251255,0.5068027791251255,0.3179595108347122,0.5596391309668918,168.56607257845675
161,48300,13.416666666666666,0.4698717903768152,0.4698717903768152,0.3092641932306761,0.5425548994198262,157.88951771942382
162,48600,13.5,0.4782178820698487,0.4782178820698487,0.3123185773020345,0.5464238642486545,156.2534324759074
163,48900,13.583333333333334,0.465249799248731,0.465249799248731,0.3135615119885634,0.5545333423016916,158.21477667406342
164,49200,13.666666666666666,0.4668645936537273,0.4668645936537273,0.3170949135561959,0.5576855778264874,159.46933613144944
165,49500,13.75,0.4774760098780612,0.4774760098780612,0.3200635419053552,0.559964528225236,160.93089389814682
166,49800,13.833333333333334,0.4691501769510578,0.4691501769510578,0.3221416558213579,0.5439723295359631,154.4634032731858
167,50100,13.916666666666666,0.4620043716793408,0.4620043716793408,0.3258711451647841,0.5453375201217759,154.12537580792446
168,50400,14.0,0.4607465989738235,0.4607465989738235,0.3245470452837351,0.5464522773637981,154.38346017298016
169,50700,14.083333333333334,0.4561962572350913,0.4561962572350913,0.3237115109612525,0.5481359836053565,155.04937075411073
170,51000,14.166666666666666,0.4508764097694362,0.4508764097694362,0.3227377766096837,0.5500141818877327,155.447610778259
171,51300,14.25,0.4529764441519151,0.4529764441519151,0.3236684476154451,0.5525728940231859,156.89373842342712
172,51600,14.333333333333334,0.4607861637879875,0.4607861637879875,0.3256502027320797,0.5535602972370431,158.4459605734361
173,51900,14.416666666666666,0.4644005208816559,0.4644005208816559,0.3292868841617632,0.556031191898917,159.57190379104196
174,52200,14.5,0.4629766960224689,0.4629766960224689,0.3310851194893836,0.5550290283138608,159.89080072893086
175,52500,14.583333333333334,0.4596997030342482,0.4596997030342482,0.3312530460103565,0.5546853058835791,159.60642037247234
176,52800,14.666666666666666,0.4538706262553861,0.4538706262553861,0.3283773140409695,0.5529365263561415,158.52405089020277
177,53100,14.75,0.4553884255857147,0.4553884255857147,0.3249145274148713,0.5526166533296759,157.16746265617863
178,53400,14.833333333333334,0.4600229732391825,0.4600229732391825,0.3263213224292239,0.5535758699775856,157.88585630804877
179,53700,14.916666666666666,0.4631189952556295,0.4631189952556295,0.329284361624794,0.5552696329739194,158.97470922557366
180,54000,15.0,0.4586402875538223,0.4586402875538223,0.3283884967785017,0.5557302990948945,160.1378778250633
181,54300,15.083333333333334,0.4526317714195522,0.4526317714195522,0.3299956614603911,0.5565211797872104,161.46855279382407
182,54600,15.166666666666666,0.4406201211658459,0.4406201211658459,0.3299094797289185,0.5572282792346908,162.75434265543333
183,54900,15.25,0.4441904845359646,0.4441904845359646,0.329792982424235,0.5586702661939421,163.8869363857703
184,55200,15.333333333333334,0.4560573407560287,0.4560573407560287,0.3292754263673535,0.5605182868155463,164.47594085195283
185,55500,15.416666666666666,0.4570035394177005,0.4570035394177005,0.3318093144223336,0.5616192035451691,164.71965351288665
186,55800,15.5,0.4252583950367997,0.4252583950367997,0.3283075494271087,0.5578412977438422,162.3905281058175
187,56100,15.583333333333334,0.3767241366633826,0.3767241366633826,0.3210968531358323,0.557131719559035,157.45285661635637
188,56400,15.666666666666666,0.3369026052172701,0.3369026052172701,0.3173474758004406,0.5607624264405842,151.6949119426852
189,56700,15.75,0.3346951385593207,0.3346951385593207,0.3174666863467571,0.5658197385818019,147.41857712746423
190,57000,15.833333333333334,0.3422315116161467,0.3422315116161467,0.3213999757704221,0.5733401307190883,146.61053996872687
191,57300,15.916666666666666,0.3390639464916363,0.3390639464916363,0.317756112809292,0.579472789416004,148.08131154389352
192,57600,16.0,0.3417695202940215,0.3417695202940215,0.3147973445420342,0.5866803889339018,151.12061609858193
193,57900,16.083333333333332,0.3438946873691828,0.3438946873691828,0.3226796387116479,0.5984093094234368,152.9064233811397
194,58200,16.166666666666668,0.3371851638399589,0.3371851638399589,0.325785582880431,0.6066785694677621,152.99523966004804
195,58500,16.25,0.3505767201899726,0.3505767201899726,0.332728944455692,0.614140008635816,152.89591989678266
196,58800,16.333333333333332,0.3652314472077821,0.3652314472077821,0.3354885000963342,0.6186518965768977,154.40880879621085
197,59100,16.416666666666668,0.3716197278373385,0.3716197278373385,0.3398057290507483,0.6218575591453644,155.03772625978132
198,59400,16.5,0.3629898393774021,0.3629898393774021,0.3376765400532775,0.6233306328916639,153.9476098351426
199,59700,16.583333333333332,0.3678388323045214,0.3678388323045214,0.3369291442916156,0.6286924046000789,153.7203575091052
200,60000,16.666666666666668,0.3898496423700205,0.3898496423700205,0.339812803293569,0.6339285104979818,153.01355318307037
201,60300,16.75,0.3942561256096837,0.3942561256096837,0.342560103408806,0.6349688323800978,152.7477170563134
202,60600,16.833333333333332,0.4754470900974696,0.4754470900974696,0.3446587841859276,0.5642819533748605,138.06874018530456
203,60900,16.916666666666668,0.4980686879389104,0.4980686879389104,0.3611337633209288,0.5868312629325151,144.42666192533014
204,61200,17.0,0.4948244057682052,0.4948244057682052,0.3576250743283357,0.5926685565291941,148.80024425364397
205,61500,17.083333333333332,0.4745114320453834,0.4745114320453834,0.341116603750931,0.6038359898015067,151.95995151231696
206,61800,17.166666666666668,0.4725155140296903,0.4725155140296903,0.3592198884508475,0.6102219213122936,154.0860607179848
207,62100,17.25,0.4804667157758462,0.4804667157758462,0.3552720220750682,0.613538253534444,154.5669945990663
208,62400,17.333333333333332,0.4829492337051871,0.4829492337051871,0.3599985830281119,0.6136487971256759,156.28193109668044
209,62700,17.416666666666668,0.4724922137004925,0.4724922137004925,0.3598171989721219,0.6157802524962209,156.85037621103098
210,63000,17.5,0.4737117377349677,0.4737117377349677,0.3587898799408661,0.6154195854201479,157.00511530796547
211,63300,17.583333333333332,0.4700913735375455,0.4700913735375455,0.3540342924495027,0.6222454805520679,156.83371257649475
212,63600,17.666666666666668,0.4451693799727138,0.4451693799727138,0.3476306897611419,0.6298021242025648,157.49106213650668
213,63900,17.75,0.4724336011570778,0.4724336011570778,0.3557196671702406,0.6299980443677171,158.37093001581653
214,64200,17.833333333333332,0.390511402015479,0.390511402015479,0.3079714106631521,0.6376367360917237,159.78545646494743
215,64500,17.916666666666668,0.3731769500628187,0.3731769500628187,0.3249331745422328,0.6581723866184566,161.20318236641248
216,64800,18.0,0.4854168173920351,0.4854168173920351,0.3808287743498971,0.6645260608733631,163.1267434111513
217,65100,18.083333333333332,0.5066714836673157,0.5066714836673157,0.3743192421504031,0.6466687277741039,165.09892889606164
218,65400,18.166666666666668,0.3892479424069109,0.3892479424069109,0.312538703458111,0.6405121009206723,165.5753888354282
219,65700,18.25,0.3634623983065457,0.3634623983065457,0.3229997387323262,0.654756306975501,164.947775290594
220,66000,18.333333333333332,0.4845216577138497,0.4845216577138497,0.3745734502478309,0.6586162361312555,165.65913340701113
221,66300,18.416666666666668,0.4750302372635625,0.4750302372635625,0.3635739455048842,0.6482862231612238,168.38842096518377
222,66600,18.5,0.4511143846369673,0.4511143846369673,0.3468007066283375,0.6510967843902513,167.2915071411498
223,66900,18.583333333333332,0.4780081878448997,0.4780081878448997,0.3592045189239489,0.6481441764987744,165.4978856510732
224,67200,18.666666666666668,0.4930670353024725,0.4930670353024725,0.3631633560438654,0.6414144917011153,163.9493125142946
225,67500,18.75,0.4765050821530767,0.4765050821530767,0.3589003084587139,0.63887558736879,162.0838176507475
226,67800,18.833333333333332,0.4955533514258374,0.4955533514258374,0.360167248976961,0.6395652809082915,161.30854729251064
227,68100,18.916666666666668,0.4764880676085157,0.4764880676085157,0.3485037453024025,0.6350379140985595,159.8417002458835
228,68400,19.0,0.452789184639226,0.452789184639226,0.3354564252464164,0.6311164947508148,158.87778904807246
229,68700,19.083333333333332,0.4768889673640225,0.4768889673640225,0.3546337909612357,0.6247533853096859,159.30405046596454
230,69000,19.166666666666668,0.4870742001503975,0.4870742001503975,0.3564555285220573,0.627339609252871,160.41065372159647
231,69300,19.25,0.4690033794012594,0.4690033794012594,0.3514557357347545,0.6281956657149351,161.05436087070316
232,69600,19.333333333333332,0.46634687990864,0.46634687990864,0.3508547401788707,0.6318032992882461,161.03108626996325
233,69900,19.416666666666668,0.4704359104432071,0.4704359104432071,0.3499797917573904,0.6327671105498162,162.04791448268583
234,70200,19.5,0.4748558409444783,0.4748558409444783,0.3487918119132224,0.6353149521183187,162.6538372308754
235,70500,19.583333333333332,0.4705374386273786,0.4705374386273786,0.357707415520989,0.6310551732362505,162.92214738314905
236,70800,19.666666666666668,0.4456958334351871,0.4456958334351871,0.3478529903690514,0.6297177986173846,162.6182929727819
237,71100,19.75,0.4496214328988899,0.4496214328988899,0.3406399948794403,0.6388626778327253,161.89524731499458
238,71400,19.833333333333332,0.4975810180164097,0.4975810180164097,0.3654718656445776,0.6337123327810131,162.6292251046115
239,71700,19.916666666666668,0.479184716880553,0.479184716880553,0.3576898612828073,0.6284825401110175,163.16383658474493
240,72000,20.0,0.4692197756292884,0.4692197756292884,0.3485527270519341,0.6258754442292729,162.7551357268656
241,72300,20.083333333333332,0.5039889550209046,0.5039889550209046,0.3608445971210796,0.6406575508912417,161.41867883377435
242,72600,20.166666666666668,0.4929256974490095,0.4929256974490095,0.3530134659663576,0.6318234343659338,162.07905190466712
243,72900,20.25,0.4669775023612392,0.4669775023612392,0.35179322234518,0.6207307060613215,160.68707330507388
244,73200,20.333333333333332,0.4740654195444563,0.4740654195444563,0.3605789995603143,0.6195617334626259,159.88931424547457
245,73500,20.416666666666668,0.480030839385007,0.480030839385007,0.3616256062827626,0.6192669779691133,160.38677658991406
246,73800,20.5,0.4820304069317841,0.4820304069317841,0.3587656754941409,0.6180518010567816,159.93047355631464
247,74100,20.583333333333332,0.470941641224936,0.470941641224936,0.3509690368270434,0.6119130406116833,159.3857255253976
248,74400,20.666666666666668,0.48060354510902,0.48060354510902,0.3605076012714949,0.6200602543267756,159.292776611566
249,74700,20.75,0.4924362525675432,0.4924362525675432,0.3586595143070759,0.624217049473252,159.90780344279688
